Chunk ID,Section ID,Page From,Page To,Content,Document PDF,similarity_pct
81b4e521-70f6-45e9-be0d-549a3d9b097f,Claim,28,28,"Provider for Illness or Injury, as the case may be which are specified to be covered under the applicable Benefits under the Policy. For all cashless authorisations, the Insured Person will, in any event, be required to settle all non-admissible expenses, expenses above specified Sub Limits (if applicable), Co- Payments and / or opted Deductible (Per claim / Aggregate) (if applicable), directly with the Hospital. Submission of Claim Documents: The Network Provider will send the claim documents along with the invoice and discharge voucher, duly signed by the Insured Person directly to Us. The following claim documents should be submitted to Us within 15 days from the date of discharge of the Insured Person from the Hospital: i. Original pre-authorisation request ii. Copy of pre-authorisation approval letter (s) iii. Documents listed under Section 7.5 (Reimbursement Claim Process). We may call for any additional documents as required based on the circumstances of the claim. There can be instances where We may deny Cashless Facility for Hospitalization due to insufficient Sum Insured or insufficient information to determine admissibility in which case the Insured Person may be required to pay for the Treatment and submit the claim for reimbursement to Us in accordance with Section 7.5, which will be considered subject to the Policy terms and conditions. 7.5 Claim Reimbursement Process Wherever the Insured Person has opted for a reimbursement of Medical Expenses, he/she may submit the following documents for reimbursement of the claim to Our branch or head office at his/her own expense not later than 15 days from the date of discharge from the Hospital. The Insured Person can obtain a claim form from any of Our branch offices or download a copy from Our website www.acko.com. List of necessary claim documents to be submitted for reimbursement are as following: Claim related to Hospitalization • Claim form dully filled and signed by the insured • Original Discharge summary • Original Death Summary (in case of death) • Original hospital bill with detailed break-up of charges applied by hospital • Original payment receipts with receipt numbers & stamp/ seal of the provider • Original Pharmacy/ medicine receipts with receipt numbers & stamp / seal of the provider • Copy of Invoice/Stickers/barcode in case of implants • Copy of all Laboratory and test reports • First consultation paper from doctor stating the origin duration and progress of illness • Copy of FIR/ MLC certificate (Accident claims) • Copy of medical prescription • Duly filled NEFT Mandate form (NEFT details and cancelled cheque of the proposer with Name of the client/ Bank Name / IFSC code and account number or First page of passbook with Name of the client/ Bank Name/IFSC code and account number) • A copy of your Aadhaar card, or any other government photo ID and PAN Card. This is not mandatory if your ID card is linked with the policy while issuance or in a previous claim • Other documents as may be required by Acko General Insurance to determine the admissibility of claim • Certificate from the treating doctor stating the circumstances due to which domiciliary treatment was administered (for domiciliary hospitalization claims only)
Domestic Emergency Evacuation: • Claim form dully filled and signed by the insured • Medical Certificate from the treating doctor stating the detailed clinical condition of the insured and the necessity for emergency medical evacuation • Fit to fly certificate from the treating doctor",D:\Professonal\projects\chatbot\data\Acko Health Insurance Policy2020-2021.pdf,30.402975106416697
c4a21c32-e195-4151-a377-e39f05636483,,29,29,"Acko General Insurance Limited Acko Health Insurance Policy
Acko General Insurance Limited IRDAI Reg No: 157 | CIN: U66000MH2016PLC287385 | UIN: ACKHLIP20039V012021 www.acko.com | Toll free: 1800 266 2256 | Mail: hello@acko.com Page 29 of 64",D:\Professonal\projects\chatbot\data\Acko Health Insurance Policy2020-2021.pdf,21.58928960561768
e6d29e41-507d-46ed-850e-1c61dc965465,,29,29,"Acko General Insurance Limited Acko Health Insurance Policy
Acko General Insurance Limited IRDAI Reg No: 157 | CIN: U66000MH2016PLC287385 | UIN: ACKHLIP20039V012021 www.acko.com | Toll free: 1800 266 2256 | Mail: hello@acko.com Page 29 of 64
• Duly filled NEFT Mandate form (NEFT details and cancelled cheque of the proposer with Name of the client/ Bank Name / IFSC code and account number or First page of passbook with Name of the client/ Bank Name/IFSC code and account number) • A copy of your Aadhaar card, or any other government photo ID and PAN Card. This is not mandatory if your ID card is linked with the policy while issuance or in a previous claim • Other documents as may be required by Acko General Insurance to determine the admissibility of claim",D:\Professonal\projects\chatbot\data\Acko Health Insurance Policy2020-2021.pdf,24.633960425853907
de6502c6-4441-42e0-8b7c-9b87dbbf0ab6,,29,29,"• Duly filled NEFT Mandate form (NEFT details and cancelled cheque of the proposer with Name of the client/ Bank Name / IFSC code and account number or First page of passbook with Name of the client/ Bank Name/IFSC code and account number) • A copy of your Aadhaar card, or any other government photo ID and PAN Card. This is not mandatory if your ID card is linked with the policy while issuance or in a previous claim • Other documents as may be required by Acko General Insurance to determine the admissibility of claim
Second Opinion: • A duly completed claim form signed by the insured person. • Medical certificate from the treating doctor recommending in-patient hospitalization • Copy of all medical records (Consultation papers/ investigation reports) • Original second opinion consultation paper • Original payment receipt with receipt number stamp and seal of the provider (Second Opinion) • Duly filled NEFT Mandate form (NEFT details and cancelled cheque of the proposer with Name of the client/ Bank Name / IFSC code and account number or First page of passbook with Name of the client/ Bank Name/IFSC code and account number) • A copy of your Aadhaar card, or any other government photo ID and PAN Card. This is not mandatory if your ID card is linked with the policy while issuance or in a previous claim. • Other documents as may be required by Acko General Insurance to determine the admissibility of claim",D:\Professonal\projects\chatbot\data\Acko Health Insurance Policy2020-2021.pdf,26.807469129562566
668e70bb-05f7-489f-8749-b36b8718b576,Claim,29,29,"Second Opinion: • A duly completed claim form signed by the insured person. • Medical certificate from the treating doctor recommending in-patient hospitalization • Copy of all medical records (Consultation papers/ investigation reports) • Original second opinion consultation paper • Original payment receipt with receipt number stamp and seal of the provider (Second Opinion) • Duly filled NEFT Mandate form (NEFT details and cancelled cheque of the proposer with Name of the client/ Bank Name / IFSC code and account number or First page of passbook with Name of the client/ Bank Name/IFSC code and account number) • A copy of your Aadhaar card, or any other government photo ID and PAN Card. This is not mandatory if your ID card is linked with the policy while issuance or in a previous claim. • Other documents as may be required by Acko General Insurance to determine the admissibility of claim
Daily Hospital Cash: • Claim form dully filled and signed by the insured with date & time of admission/ discharge. • A copy of the hospital discharge card • A copy of the hospital bill, money receipt, duly signed with a revenue stamp card. • Copy of laboratory and diagnostic test reports • Duly filled NEFT Mandate form (NEFT details and cancelled cheque of the proposer with Name of the client/ Bank Name / IFSC code and account number or First page of passbook with Name of the client/ Bank Name/IFSC code and account number) • A copy of your Aadhaar card, or any other government photo ID and PAN Card. This is not mandatory if your ID card is linked with the policy while issuance or in a previous claim • Other documents as may be required by Acko General Insurance to process the claim",D:\Professonal\projects\chatbot\data\Acko Health Insurance Policy2020-2021.pdf,24.45348355451363
36774e76-1ad3-410b-884f-bd93592274fa,Claim,29,29,"Daily Hospital Cash: • Claim form dully filled and signed by the insured with date & time of admission/ discharge. • A copy of the hospital discharge card • A copy of the hospital bill, money receipt, duly signed with a revenue stamp card. • Copy of laboratory and diagnostic test reports • Duly filled NEFT Mandate form (NEFT details and cancelled cheque of the proposer with Name of the client/ Bank Name / IFSC code and account number or First page of passbook with Name of the client/ Bank Name/IFSC code and account number) • A copy of your Aadhaar card, or any other government photo ID and PAN Card. This is not mandatory if your ID card is linked with the policy while issuance or in a previous claim • Other documents as may be required by Acko General Insurance to process the claim
Critical Illness Benefit: • Critical Illness Insurance claim form duly signed by the insured • Photocopy of the discharge summary/discharge certificate • Photocopy of the final hospital bill • First consultation paper from doctor stating the origin duration and progress of illness • A copy of all the required investigation reports as per the illness • Duly filled NEFT Mandate form (NEFT details and cancelled cheque of the proposer with Name of the client/ Bank Name / IFSC code and account number or First page of passbook with Name of the client/ Bank Name/IFSC code and account number) • A copy of your Aadhaar card, or any other government photo ID and PAN Card. This is not mandatory if your ID card is linked with the policy while issuance or in a previous claim • Other documents as may be required by Acko General Insurance to process the claim",D:\Professonal\projects\chatbot\data\Acko Health Insurance Policy2020-2021.pdf,24.536062777042567
c046f388-b31e-45c6-94ac-ebf792646be8,Claim,29,29,"Critical Illness Benefit: • Critical Illness Insurance claim form duly signed by the insured • Photocopy of the discharge summary/discharge certificate • Photocopy of the final hospital bill • First consultation paper from doctor stating the origin duration and progress of illness • A copy of all the required investigation reports as per the illness • Duly filled NEFT Mandate form (NEFT details and cancelled cheque of the proposer with Name of the client/ Bank Name / IFSC code and account number or First page of passbook with Name of the client/ Bank Name/IFSC code and account number) • A copy of your Aadhaar card, or any other government photo ID and PAN Card. This is not mandatory if your ID card is linked with the policy while issuance or in a previous claim • Other documents as may be required by Acko General Insurance to process the claim
Accidental Death or Disability Cover: • A duly completed claim form signed by the Claimant. • A copy of address proof (Aadhaar/Driving license) • Attested copy of the death certificate • Attested copy of the FIR/Panchanama/Inquest Panchanama • Attested copy of the post-mortem report • Attested copy of the viscera report (Only if it is preserved and sent for further analysis that is",D:\Professonal\projects\chatbot\data\Acko Health Insurance Policy2020-2021.pdf,21.718574864779438
b2959b39-14fc-46c9-afd4-d08db41ed0e7,,30,30,"Acko General Insurance Limited Acko Health Insurance Policy
Acko General Insurance Limited IRDAI Reg No: 157 | CIN: U66000MH2016PLC287385 | UIN: ACKHLIP20039V012021 www.acko.com | Toll free: 1800 266 2256 | Mail: hello@acko.com Page 30 of 64",D:\Professonal\projects\chatbot\data\Acko Health Insurance Policy2020-2021.pdf,21.19489632875379
abd870e7-77a9-47a9-88a6-62b65bceaf9a,,30,30,"Acko General Insurance Limited Acko Health Insurance Policy
Acko General Insurance Limited IRDAI Reg No: 157 | CIN: U66000MH2016PLC287385 | UIN: ACKHLIP20039V012021 www.acko.com | Toll free: 1800 266 2256 | Mail: hello@acko.com Page 30 of 64
mentioned on the post-mortem report) • Attested copy of the disability certificate from a civil surgeon of a government hospital stating percentage and type of disability • All X-ray/investigation reports and films supporting the disability • Photograph of the patient before and after the accident to support the disability • Duly filled NEFT Mandate form (NEFT details and cancelled cheque of the proposer with Name of the client/ Bank Name / IFSC code and account number or First page of passbook with Name of the client/ Bank Name/IFSC code and account number) • A copy of your Aadhaar card, or any other government photo ID and PAN Card. This is not mandatory if your ID card is linked with the policy while issuance or in a previous claim",D:\Professonal\projects\chatbot\data\Acko Health Insurance Policy2020-2021.pdf,25.861976989390257
57fe323b-000a-46e4-ad44-2c54b71352d3,,30,30,"mentioned on the post-mortem report) • Attested copy of the disability certificate from a civil surgeon of a government hospital stating percentage and type of disability • All X-ray/investigation reports and films supporting the disability • Photograph of the patient before and after the accident to support the disability • Duly filled NEFT Mandate form (NEFT details and cancelled cheque of the proposer with Name of the client/ Bank Name / IFSC code and account number or First page of passbook with Name of the client/ Bank Name/IFSC code and account number) • A copy of your Aadhaar card, or any other government photo ID and PAN Card. This is not mandatory if your ID card is linked with the policy while issuance or in a previous claim
Other documents as may be required by Acko General Insurance to determine the admissibility of claim. We may call for any additional documents/information as required based on the circumstances of the claim wherever the claim is under further investigation or available documents do not provide clarity. In case there is a delay in notification of a claim or submission of claim documents as specified in 3.5.(a) above, then in addition to the documents mentioned in 3.5.(a) above, the Insured Person will also be required to provide Us the reason for such delay in writing. We will condone the delay on merit for delayed claims where the delay has been proved to be for reasons beyond the claimant’s control. 7.6 Scrutiny of Claim Documents a. We shall scrutinise the claim form and the accompanying documents. Any deficiency in the documents shall be intimated to the Insured Person / Network Provider as the case may be. b. If the deficiency in the necessary claim documents is not met or are partially met in 10 working days of the first intimation, We shall remind the Insured Person/Network Provider of the same every 10 (ten) days thereafter. c. We will send a maximum of 3 (three) reminders. d. We may, at Our sole discretion, decide to deduct the amount of claim for which deficiency is intimated to the Insured Person and settle the claim if we observe that such a claim is otherwise valid under the Policy. e. In case a reimbursement claim is received when a pre-authorisation letter has been issued, before approving such a claim, a check will be made with the Network Provider whether the pre- authorisation has been utilised as well as whether the Insured Person has settled all the dues with the Network Provider. Once such check and declaration is received from the Network Provider, the case will be processed. f. The Pre and Post-Hospitalization Medical Expenses Cover claim per Basic Benefit 3.3 (Pre and Post-Hospitalization Medical Expenses) 3.3 shall be processed only after the Hospitalization claim has been admitted under Basic Benefit 3.1 (In-patient Hospitalization). 7.7 Claim Assessment We will pay the fixed or indemnity amount as specified in the applicable Basic Benefit or Basic Benefit Option in accordance with the terms of this Policy. We will assess all admissible claims under the Policy in the following progressive order – a. If any Sub-Limit on Medical Expenses are applicable as specified in the Schedule, Our liability to make payment shall be limited to the extent of the applicable Sub Limit for that Medical Expense. Opted Deductible (Per claim / Aggregate), if any, shall be applicable on the amount payable by Us after applying the above.",D:\Professonal\projects\chatbot\data\Acko Health Insurance Policy2020-2021.pdf,25.65423548221606
023452aa-711f-4003-bd0a-692dbab2a41c,,31,31,"Acko General Insurance Limited Acko Health Insurance Policy
Acko General Insurance Limited IRDAI Reg No: 157 | CIN: U66000MH2016PLC287385 | UIN: ACKHLIP20039V012021 www.acko.com | Toll free: 1800 266 2256 | Mail: hello@acko.com Page 31 of 64",D:\Professonal\projects\chatbot\data\Acko Health Insurance Policy2020-2021.pdf,21.18286679829957
4e671912-860a-47a8-8766-2117aa1c8776,Claim,31,31,"Acko General Insurance Limited Acko Health Insurance Policy
Acko General Insurance Limited IRDAI Reg No: 157 | CIN: U66000MH2016PLC287385 | UIN: ACKHLIP20039V012021 www.acko.com | Toll free: 1800 266 2256 | Mail: hello@acko.com Page 31 of 64
Co-Payments if any, shall be applicable on the amount payable by Us after applying the above. The claim amount assessed under the Policy will be deducted from the following amounts in the following progressive order (after applying Sub Limit, where applicable) Claim Assessment for fixed benefits: We will pay fixed benefit amounts as specified in the Schedule in accordance with the terms of this Policy. We are not liable to make any reimbursements of Medical Expenses or pay any other amounts not expressly specified in the Policy. 7.8 Claims Investigation We shall make the payment of admissible claim (as per terms and conditions of the Policy) OR communicate Our rejection/non admissibility of claim under the Policy within 30 days of submission of all necessary documents and information and any other additional information required for the settlement of the claim. All claims which in Our view require an investigation, will be investigated and settled in accordance with the applicable regulatory guidelines, including the IRDAI (Protection of Policyholders Interests) Regulations, 2017, as amended from time to time. Where the circumstances of a claim warrant an investigation in Our opinion, We shall initiate and complete such investigation at the earliest, in any case not later than 30 days from the date of receipt of last necessary document. In such cases, We shall settle or reject the claim, as may be the case, within 30 days from the date of receipt of last necessary document. 7.9 Pre and Post-Hospitalization Medical Expenses Cover claims The Insured Person should submit the Post-Hospitalization Medical Expenses claim documents at his/her own expense within 15 days of completion of Post-Hospitalization period of cover. We shall receive Pre and Post- Hospitalization Medical Expenses Cover claim documents either along with papers for Basic Benefit 3.1 (In-patient Hospitalization)or separately and process the same based on merit of the claim derived on the basis of the documents received. 7.10 Settlement and Repudiation of a claim We shall settle the claim within 30 days from the date of receipt of last necessary document in accordance with the provisions of the IRDAI (Health Insurance) Regulations, 2016, as amended from time to time. In the case of delay in the payment of a claim We shall be liable to pay interest from the date of receipt of last necessary document to the date of payment of claim at a rate 2% above the bank rate. However, where the circumstances of a claim warrant an investigation in Our opinion, We shall initiate and complete such investigation at the earliest, in any case not later than 30 days from the date of receipt of last necessary document. In such cases, We shall settle the claim within 45 days from the date of receipt of last necessary document. In such cases, if there is a delay beyond stipulated 45 days We shall be liable to pay interest at a rate 2% above the bank rate from the date of receipt of last necessary document to the date of payment of claim. 7.11 Representation against Rejection Where a rejection is communicated by Us, the Insured Person may, if so desired, within 15 days from the date of receipt of the claim’s decision represents to Us for reconsideration of the decision. 7.12 Claim Payment Terms a. We shall have no liability to make payment of a claim under the Policy in respect of an Insured Person once the applicable Sum Insured for that Insured Person is exhausted. b. All claims will be payable in India and in Indian rupees.",D:\Professonal\projects\chatbot\data\Acko Health Insurance Policy2020-2021.pdf,22.743053599778072
bb47e661-2f9c-42db-b44c-4ebce6562720,,32,32,"Acko General Insurance Limited Acko Health Insurance Policy
Acko General Insurance Limited IRDAI Reg No: 157 | CIN: U66000MH2016PLC287385 | UIN: ACKHLIP20039V012021 www.acko.com | Toll free: 1800 266 2256 | Mail: hello@acko.com Page 32 of 64",D:\Professonal\projects\chatbot\data\Acko Health Insurance Policy2020-2021.pdf,21.5062337216003
470fc589-849f-4a67-ac10-f52fc9ffa9f5,Sum Insured,32,32,"Acko General Insurance Limited Acko Health Insurance Policy
Acko General Insurance Limited IRDAI Reg No: 157 | CIN: U66000MH2016PLC287385 | UIN: ACKHLIP20039V012021 www.acko.com | Toll free: 1800 266 2256 | Mail: hello@acko.com Page 32 of 64
c. The Sum Insured opted under the Policy shall be reduced by the amount payable / paid under the Policy terms and conditions and any covers applicable under the Policy and only the balance shall be available as the Sum Insured for the unexpired Coverage Period or Policy Year, as the case may be. d. If the Insured Person suffers a relapse within 45 days from the date of discharge from the Hospital for which a claim has been made, then such relapse shall be deemed to be part of the same claim and all the limits for “Any one illness” under this Policy shall be applied as if they were under a single claim. For Cashless claims, the payment shall be made to the Network Provider whose discharge would be complete and final. For Reimbursement claims, the payment shall be made to the Insured Person. In the unfortunate event of the Insured Person’s death, We will pay the Nominee (as named in the Schedule) and in case of no Nominee, to the legal heir who holds a succession certificate or indemnity bond to that effect, whichever is available and whose discharge shall be treated as full and final discharge of Our liability under the Policy.",D:\Professonal\projects\chatbot\data\Acko Health Insurance Policy2020-2021.pdf,22.49471679298386
5446abcc-166f-4c14-926d-8a62055e8419,,33,33,"Acko General Insurance Limited Acko Health Insurance Policy
Acko General Insurance Limited IRDAI Reg No: 157 | CIN: U66000MH2016PLC287385 | UIN: ACKHLIP20039V012021 www.acko.com | Toll free: 1800 266 2256 | Mail: hello@acko.com Page 33 of 64",D:\Professonal\projects\chatbot\data\Acko Health Insurance Policy2020-2021.pdf,21.488681226294148
7ae33fa9-c439-407c-8817-37ed99101557,,33,33,"Acko General Insurance Limited Acko Health Insurance Policy
Acko General Insurance Limited IRDAI Reg No: 157 | CIN: U66000MH2016PLC287385 | UIN: ACKHLIP20039V012021 www.acko.com | Toll free: 1800 266 2256 | Mail: hello@acko.com Page 33 of 64
8 Terms and conditions 8.1 Duty of Disclosure In the event of untrue or incorrect statements, misrepresentation, mis-description or non- disclosure of any material particulars/ in the proposal form, personal statements, declarations, medical history and connected documents, or any material information having been withheld by You / Insured Person or any one acting on Your behalf, under this Policy, We may at Our sole discretion can take consent from You or the Insured Person and permanently exclude the Pre-Existing Disease or can incorporate additional Waiting Period or levying extra premium or loading based on the objective criteria laid down by Us and continue with the Policy or We may cancel the Policy as per Our internal underwriting guidelines. 8.2 Observance of Terms and Conditions The due observance and fulfilment of the terms and conditions of the Policy (including the realisation of premium by their respective due dates and compliance with the specified procedure on all claims) in so far as they relate to anything to be done or complied with by You or any of the Insured Persons, shall be the Condition Precedent to Our liability under this Policy. 8.3 Alterations in the Policy This Policy constitutes the complete contract of insurance. No change or alteration will be effective or valid unless approved in writing which will be evidenced by a written endorsement, signed and stamped by Us. 8.4 Material Information for administration You must give Us all the written information that is reasonably required to work out the premium and pay any claim / Benefit available under the Policy. You must give Us written notification specifying the details of the Insured Persons to be deleted and the details of the eligible persons proposed to be added to the Policy as Insured Persons. Billing for the Policy will be processed on the exact number of Insured Persons covered under the Policy. Material information to be disclosed includes every matter that You and/or the Insured Person is aware of, or could reasonably be expected to know, that relates to questions in the proposal form and which is relevant to Us in order to accept the risk of insurance and if so on what terms. You must exercise the same duty to disclose those matters to Us before the Renewal, extension, variation, endorsement or reinstatement of the Policy. Accordingly, We reserve the right to apply additional options, exclusions and/or adjust the scope of cover and / or premium, if necessary, to reflect any circumstances or material facts declared to Us. 8.5 Material Change It is Condition Precedent to Our liability under the Policy that You shall at Your own expense immediately notify Us in writing of any material change in the risk on account of change in nature of occupation or business of any Insured Person. We may, in Our discretion, adjust the scope of cover and / or the premium paid or payable, accordingly. 8.6 Geography The geographical scope of this Policy applies to events limited to India unless specified otherwise under this Policy. All admitted or payable claims will only be settled in India. Zone-wise classification For the purpose of calculating premium, based on Your city of residence, We have classified two zones. In case of family floater policies, a single zone shall be applied to all the members covered under the same Policy. The two zones are defined below:",D:\Professonal\projects\chatbot\data\Acko Health Insurance Policy2020-2021.pdf,21.871496550530022
fd8e7831-cb77-4963-90c1-cea0e51971f3,,34,34,"Acko General Insurance Limited Acko Health Insurance Policy
Acko General Insurance Limited IRDAI Reg No: 157 | CIN: U66000MH2016PLC287385 | UIN: ACKHLIP20039V012021 www.acko.com | Toll free: 1800 266 2256 | Mail: hello@acko.com Page 34 of 64",D:\Professonal\projects\chatbot\data\Acko Health Insurance Policy2020-2021.pdf,21.434122111447017
fbf7ea10-d20c-4560-ae36-727b2cf4b44f,,34,34,"Acko General Insurance Limited Acko Health Insurance Policy
Acko General Insurance Limited IRDAI Reg No: 157 | CIN: U66000MH2016PLC287385 | UIN: ACKHLIP20039V012021 www.acko.com | Toll free: 1800 266 2256 | Mail: hello@acko.com Page 34 of 64
Zone A: Delhi/NCR, Mumbai including (Navi Mumbai, Thane and Kalyan), Kolkata (including Howrah), State of Gujarat Zone B: Rest of India Zone opted by You is mentioned in Your Schedule. 8.7 Dispute Resolution & Applicable Law Any and all disputes or differences under or in relation to this Policy shall be determined by the Indian Courts and subject to Indian law. 8.8 Premium The premium payable under this Policy shall be the amount specified in the Schedule. No receipt for premium shall be valid except on Our official form signed by Our duly authorised official. Payment of premium instalments under this Policy will be allowed on a monthly/quarterly/half yearly or yearly basis. Premium will be subject to revision at the time of Renewal of the Policy and approved in accordance with the IRDAI rules and regulations as applicable from time to time. Further, premium shall be paid only in Indian Rupees and in favour of Acko General Insurance Limited. 8.9 Free Look period A period of 15 days (30 days if the Policy is sold through distance marketing) from the date of receipt of the Policy document is available to You to review the terms and conditions of this Policy irrespective of the Policy tenure and to return if the same is not acceptable. You have the option of cancelling the Policy stating the reasons for cancellation. In such an event, if there are no claims reported (paid/outstanding) under the Policy, then We shall refund the premium after deducting the risk premium on pro rata basis, stamp-duty charges and after retaining percentage of costs for any medical tests as specified in the Schedule if conducted. All rights under this Policy shall immediately stand extinguished on the free look cancellation of the Policy. Free look period shall not be available on Renewal of this Policy. 8.10 Parties to the Policy The only contracting parties to this Policy are You and Us. 8.11 Currency All payments payable under this Policy will be settled in Indian Rupees (INR) only. 8.12 Addition and Deletion of a Member We shall include/exclude any person as an Insured Person under the Policy in accordance with the following procedure: (a) Additions Any person may be added to the Policy as an Insured Person during the Policy Year provided that the application for cover has been accepted by Us, applicable premium for the risk coverage duration for the Insured Person has been received by Us and We have issued an endorsement confirming the addition of such person as an Insured Person under the Policy.",D:\Professonal\projects\chatbot\data\Acko Health Insurance Policy2020-2021.pdf,22.113674879074253
cefe09a7-4d07-4939-aeed-0b7ac87a5323,,34,34,"Zone A: Delhi/NCR, Mumbai including (Navi Mumbai, Thane and Kalyan), Kolkata (including Howrah), State of Gujarat Zone B: Rest of India Zone opted by You is mentioned in Your Schedule. 8.7 Dispute Resolution & Applicable Law Any and all disputes or differences under or in relation to this Policy shall be determined by the Indian Courts and subject to Indian law. 8.8 Premium The premium payable under this Policy shall be the amount specified in the Schedule. No receipt for premium shall be valid except on Our official form signed by Our duly authorised official. Payment of premium instalments under this Policy will be allowed on a monthly/quarterly/half yearly or yearly basis. Premium will be subject to revision at the time of Renewal of the Policy and approved in accordance with the IRDAI rules and regulations as applicable from time to time. Further, premium shall be paid only in Indian Rupees and in favour of Acko General Insurance Limited. 8.9 Free Look period A period of 15 days (30 days if the Policy is sold through distance marketing) from the date of receipt of the Policy document is available to You to review the terms and conditions of this Policy irrespective of the Policy tenure and to return if the same is not acceptable. You have the option of cancelling the Policy stating the reasons for cancellation. In such an event, if there are no claims reported (paid/outstanding) under the Policy, then We shall refund the premium after deducting the risk premium on pro rata basis, stamp-duty charges and after retaining percentage of costs for any medical tests as specified in the Schedule if conducted. All rights under this Policy shall immediately stand extinguished on the free look cancellation of the Policy. Free look period shall not be available on Renewal of this Policy. 8.10 Parties to the Policy The only contracting parties to this Policy are You and Us. 8.11 Currency All payments payable under this Policy will be settled in Indian Rupees (INR) only. 8.12 Addition and Deletion of a Member We shall include/exclude any person as an Insured Person under the Policy in accordance with the following procedure: (a) Additions Any person may be added to the Policy as an Insured Person during the Policy Year provided that the application for cover has been accepted by Us, applicable premium for the risk coverage duration for the Insured Person has been received by Us and We have issued an endorsement confirming the addition of such person as an Insured Person under the Policy.
(b) Deletions Any Insured Person who is covered under the Policy may be deleted upon Your request during the Policy Year. Refund of premium can be made on pro-rata basis, provided that no claim is paid / outstanding in respect of that Insured Person or his/her dependants.",D:\Professonal\projects\chatbot\data\Acko Health Insurance Policy2020-2021.pdf,21.576113794810436
9cfba1d3-1c3b-4708-a91d-a7b03d166dc3,,35,35,"Acko General Insurance Limited Acko Health Insurance Policy
Acko General Insurance Limited IRDAI Reg No: 157 | CIN: U66000MH2016PLC287385 | UIN: ACKHLIP20039V012021 www.acko.com | Toll free: 1800 266 2256 | Mail: hello@acko.com Page 35 of 64",D:\Professonal\projects\chatbot\data\Acko Health Insurance Policy2020-2021.pdf,21.176351378938673
96937ff2-88bc-4500-b014-950b211c28be,,35,35,"Acko General Insurance Limited Acko Health Insurance Policy
Acko General Insurance Limited IRDAI Reg No: 157 | CIN: U66000MH2016PLC287385 | UIN: ACKHLIP20039V012021 www.acko.com | Toll free: 1800 266 2256 | Mail: hello@acko.com Page 35 of 64
In case of refund of premium being generated on the Policy due to deletion of an Insured Person, the same will be refunded or adjusted against any future premium instalments due and payable under the Policy. Throughout the Policy Year, You will notify Us in writing, of any and all changes in the membership of the Policy in the same month in which the change occurs. 8.13 Changes to the terms and conditions of the Policy We can end the Policy or change any of the terms and conditions relating to the Policy subject to IRDAI approval. If the Policy is revised in accordance with any change in applicable law, We will inform You in writing. In all circumstances, We will give the following notice: a. For changes to the list of Benefits, at least 90 days’ notice in writing if allowed as per IRDAI; For changes to the Policy terms and conditions, or discontinuance of the Policy, at least 90 days’ notice in writing. The change will take place, failing which, the Policy will end on the next Annual Renewal Date. 8.14 Nominee You can, on the Risk Commencement Date or at any time before the expiry of the Policy nominate any person(s) within the allowed relationships for the purpose of payment of claims, in accordance with applicable law. Any change of nomination shall be communicated to Us in writing and such change shall be effective only when an endorsement to the Policy is made by Us. In case of death of any Dependent of an Insured Person where such Dependent is covered under this Policy, for the purpose of payment of claims, the Nominee would be treated as the Insured Person. 8.15 No Constructive Notice Any knowledge or information of any circumstance or condition in relation to You/Insured Person in Our possession or in the possession of any of Our officials shall not be deemed to be notice or be held to bind or prejudicially affect Us, or absolve You/Insured Person from their duty of disclosure, notwithstanding subsequent acceptance of any premium. 8.16 Endorsements The Policy will allow the following endorsements during the Policy Year. Any request for endorsement must be made only in writing by You. Any endorsement would be effective from the date of the request received from You, or the date of receipt of premium, whichever is later other than for rectification of date of birth or gender which will be with effect from the Commencement Date. a) Non-Financial Endorsements – which do not affect the premium. • Rectification in name of the proposer / Insured Person. • Rectification in gender of the proposer / Insured Person. • Rectification in relationship of the Insured Person with the proposer. • Rectification of date of birth of the Insured Person (if this does not impact the premium). • Change in the correspondence address of the proposer. • Change / Update in the contact details viz., phone number, E-mail ID, etc. • Update of alternate contact address of the proposer. • Change in Nominee details. b) Financial Endorsements – which result in alteration in premium",D:\Professonal\projects\chatbot\data\Acko Health Insurance Policy2020-2021.pdf,23.909927904606032
f6be2956-3d61-4d42-b1ca-94bf349e2c5b,,36,36,"Acko General Insurance Limited Acko Health Insurance Policy
Acko General Insurance Limited IRDAI Reg No: 157 | CIN: U66000MH2016PLC287385 | UIN: ACKHLIP20039V012021 www.acko.com | Toll free: 1800 266 2256 | Mail: hello@acko.com Page 36 of 64",D:\Professonal\projects\chatbot\data\Acko Health Insurance Policy2020-2021.pdf,21.2166909471176
